22.0239	1.0	0.6358	0.914	0.7021
22.6233	1.0	0.6752	0.8815	0.7797
23.2895	1.0	0.7259	0.8543	0.8585
24.048	1.0	0.7891	0.8371	0.9304
24.9481	1.0	0.864	0.8387	0.9784
25.8672	1.0	0.9298	0.8661	0.9749
26.7288	1.0	0.9736	0.9114	0.9234
27.5872	1.0	0.9963	0.9672	0.8382
28.4988	1.0	0.9993	1.0275	0.7335
29.5386	1.0	0.983	1.0861	0.6233
30.8509	1.0	0.9457	1.1341	0.5223
32.1041	1.0	0.9041	1.1507	0.4699
33.3379	1.0	0.8655	1.1437	0.4534
34.4628	1.0	0.8365	1.1228	0.4621
35.4629	1.0	0.8177	1.0973	0.4845
36.3942	1.0	0.8072	1.0709	0.5146
37.3003	1.0	0.8038	1.0453	0.5495
38.2166	1.0	0.8069	1.0216	0.5874
39.1783	1.0	0.8164	1.0011	0.6261
40.2347	1.0	0.8325	0.9855	0.6627
41.4895	1.0	0.8552	0.9779	0.6916
43.103	1.0	0.8821	0.9848	0.6995
44.7919	1.0	0.8992	1.006	0.6765
46.2114	1.0	0.9024	1.0272	0.6441
47.6833	1.0	0.8966	1.0453	0.6108
49.3881	1.0	0.8834	1.0562	0.584
51.4861	1.0	0.8664	1.0546	0.5743
53.518	1.0	0.856	1.0426	0.5854
55.1788	1.0	0.8543	1.0307	0.6027
56.8378	1.0	0.8579	1.0214	0.6201
58.7386	1.0	0.8657	1.0165	0.6335
61.3655	1.0	0.8755	1.0201	0.6348
63.7242	1.0	0.8786	1.0284	0.6237
65.9062	1.0	0.8763	1.0347	0.612
68.5237	1.0	0.8708	1.0366	0.6051
71.2825	1.0	0.8667	1.0331	0.6077
74.0414	1.0	0.8667	1.0283	0.6152
76.9384	1.0	0.8696	1.0263	0.6205
81.221	1.0	0.8726	1.0288	0.6186
84.775	1.0	0.8717	1.0314	0.6139
89.2005	1.0	0.8696	1.031	0.613
93.9187	1.0	0.8697	1.029	0.6162
99.1179	1.0	0.8709	1.0292	0.6168
100.0	1.0	0.871	1.0295	0.6164
